短期预测湿度 shift 60,短期预测风速 shift 60,短期预测温度 shift 60,短期预测气压 shift 60,短期预测风向sin shift 60,短期预测风向cos shift 60,实际功率,实际风速,HourOfDay
68,12.5,11.8,1013,0.6427876096865393,0.766044443118978,7.28531,4.577878788,17
69,12.1,11.3,1013,0.6156614753256582,0.788010753606722,18.62064,6.638787879,18
70,11.9,11.0,1013,0.5591929034707469,0.8290375725550417,14.87837,5.870606061,19
70,12.4,10.6,1013,0.5591929034707469,0.8290375725550417,17.3685,6.425757576,20
70,12.8,10.3,1013,0.573576436351046,0.8191520442889918,19.43344,6.520606061,21
70,13.0,10.1,1013,0.573576436351046,0.8191520442889918,9.70619,4.901818182,22
69,13.1,10.0,1013,0.5591929034707469,0.8290375725550417,17.55536,5.937878788,23
69,13.0,9.9,1013,0.5446390350150271,0.838670567945424,17.17981,6.240909091,0
69,13.0,9.8,1013,0.5446390350150271,0.838670567945424,24.31045,7.860909091,1
69,13.0,9.7,1014,0.5591929034707469,0.8290375725550417,19.93191,7.133939394,2
67,13.1,9.8,1014,0.573576436351046,0.8191520442889918,12.67471,5.803939394,3
65,13.5,10.1,1014,0.6156614753256582,0.788010753606722,10.69894,5.59030303,4
62,14.0,10.5,1014,0.6560590289905072,0.754709580222772,8.45854,5.081515152,5
60,14.3,10.9,1013,0.6946583704589973,0.7193398003386512,8.32446,5.31030303,6
58,14.2,11.3,1012,0.7071067811865476,0.7071067811865476,6.28166,4.387878788,7
58,13.9,11.6,1012,0.7193398003386511,0.6946583704589974,8.24882,5.388484848,8
58,13.6,11.9,1011,0.7313537016191705,0.6819983600624985,7.34999,4.854545455,9
58,13.5,12.0,1011,0.7431448254773941,0.6691306063588582,14.36535,6.142121212,10
60,13.6,12.1,1011,0.754709580222772,0.6560590289905073,3.23194,3.655151515,11
62,14.0,12.2,1011,0.754709580222772,0.6560590289905073,0.44034,2.213030303,12
64,14.5,12.2,1011,0.754709580222772,0.6560590289905073,0.36493,2.857272727,13
66,14.9,12.1,1012,0.7431448254773941,0.6691306063588582,3.07739,3.763333333,14
68,14.9,11.9,1012,0.7313537016191705,0.6819983600624985,1.49446,3.219090909,15
69,14.4,11.4,1012,0.7071067811865476,0.7071067811865476,6.44488,4.349393939,16
70,13.7,10.9,1013,0.6819983600624985,0.7313537016191706,11.93596,5.524545455,17
72,13.3,10.4,1013,0.6560590289905072,0.754709580222772,10.07639,5.166363636,18
71,13.9,9.9,1013,0.6018150231520483,0.7986355100472928,6.28483,4.537272727,19
71,13.9,9.4,1013,0.6018150231520483,0.7986355100472928,8.02802,4.793030303,20
71,13.9,9.1,1013,0.5877852522924731,0.8090169943749475,3.65177,3.746666667,21
71,13.7,8.9,1013,0.5591929034707469,0.8290375725550417,2.00428,3.184848485,22
72,13.5,8.8,1013,0.5446390350150271,0.838670567945424,1.97375,3.241818182,23
72,13.3,8.8,1013,0.5299192642332049,0.848048096156426,3.78755,3.907878788,0
73,13.3,8.7,1013,0.5446390350150271,0.838670567945424,4.31417,4.103939394,1
73,13.3,8.7,1014,0.573576436351046,0.8191520442889918,4.12568,4.01030303,2
72,13.4,9.0,1014,0.6018150231520483,0.7986355100472928,4.20251,3.915757576,3
70,13.3,9.4,1014,0.6293203910498374,0.7771459614569709,3.8032,4.01,4
69,13.2,9.9,1014,0.6560590289905072,0.754709580222772,3.00657,3.94,5
67,13.0,10.5,1013,0.6819983600624985,0.7313537016191706,0.32206,3.255151515,6
67,12.9,11.0,1012,0.7071067811865476,0.7071067811865476,2.70635,3.716969697,7
66,12.9,11.4,1012,0.7431448254773941,0.6691306063588582,6.89775,4.716060606,8
65,12.8,11.8,1011,0.754709580222772,0.6560590289905073,9.13369,5.503030303,9
64,12.8,12.2,1011,0.7771459614569708,0.6293203910498375,3.62798,3.92969697,10
63,12.8,12.6,1011,0.7771459614569708,0.6293203910498375,2.16611,3.604848485,11
63,12.9,12.8,1011,0.7771459614569708,0.6293203910498375,6.57332,4.588787879,12
64,13.1,12.8,1011,0.766044443118978,0.6427876096865394,10.58486,5.407272727,13
66,13.3,12.7,1012,0.754709580222772,0.6560590289905073,8.70027,5.228484848,14
68,13.7,12.5,1012,0.754709580222772,0.6560590289905073,14.38084,5.63030303,8
70,13.9,12.3,1012,0.766044443118978,0.6427876096865394,18.62011,6.696666667,9
71,13.9,12.0,1012,0.7771459614569708,0.6293203910498375,31.10328,8.643030303,10
72,13.5,11.7,1012,0.754709580222772,0.6560590289905073,20.87422,7.456363636,11
72,12.1,11.2,1012,0.7071067811865476,0.7071067811865476,18.48824,6.873030303,12
71,11.0,11.0,1012,0.6156614753256582,0.788010753606722,15.12309,6.042424242,13
69,10.2,11.0,1011,0.5299192642332049,0.848048096156426,19.61907,6.990606061,14
68,9.7,11.1,1010,0.4999999999999999,0.8660254037844387,27.49486,8.526666667,15
68,9.4,11.2,1010,0.484809620246337,0.8746197071393957,29.60055,8.545151515,16
68,9.1,11.3,1010,0.4999999999999999,0.8660254037844387,31.39483,9.080606061,17
68,8.8,11.3,1010,0.484809620246337,0.8746197071393957,32.80991,9.392424242,18
68,8.5,11.5,1011,0.484809620246337,0.8746197071393957,25.96311,8.21969697,19
67,8.4,11.8,1011,0.4999999999999999,0.8660254037844387,24.75455,7.98030303,20
65,8.6,12.4,1011,0.5446390350150271,0.838670567945424,27.62705,8.186969697,21
65,8.9,13.1,1011,0.6293203910498374,0.7771459614569709,19.56497,6.854545455,22
66,9.2,13.5,1010,0.7193398003386511,0.6946583704589974,21.23887,6.797272727,23
68,9.3,13.7,1009,0.788010753606722,0.6156614753256583,28.93744,7.61969697,0
