RT_Demand,DayOfWeek,HourOfDay
1745.47,3.0,11.0
1788.14,3.0,12.0
1831.76,3.0,13.0
1844.63,3.0,14.0
1845.63,3.0,15.0
1832.3,3.0,16.0
1831.18,3.0,17.0
1817.75,3.0,18.0
1769.64,3.0,19.0
1704.95,3.0,20.0
1676.82,3.0,21.0
1591.14,3.0,22.0
1462.53,3.0,23.0
1330.98,4.0,0.0
1245.29,4.0,1.0
1192.82,4.0,2.0
1161.02,4.0,3.0
1141.5,4.0,4.0
1158.15,4.0,5.0
1195.33,4.0,6.0
1306.46,4.0,7.0
1434.16,4.0,8.0
1536.3,4.0,9.0
1603.6,4.0,10.0
1663.91,4.0,11.0
1697.7,4.0,12.0
1723.55,4.0,13.0
1735.99,4.0,14.0
1738.59,4.0,15.0
1748.41,4.0,16.0
1764.97,4.0,17.0
1774.76,4.0,18.0
1747.48,4.0,19.0
1688.97,4.0,20.0
1650.45,4.0,21.0
1557.63,4.0,22.0
1433.3,4.0,23.0
1310.37,5.0,0.0
1223.07,5.0,1.0
1172.23,5.0,2.0
1119.34,5.0,3.0
1096.38,5.0,4.0
1095.25,5.0,5.0
1108.92,5.0,6.0
1175.2,5.0,7.0
1299.92,5.0,8.0
1417.6,5.0,9.0
1496.07,5.0,10.0
1552.9,5.0,11.0
1605.49,5.0,12.0
1627.82,5.0,13.0
1628.91,5.0,14.0
1647.88,5.0,15.0
1673.68,5.0,16.0
1705.46,5.0,17.0
1738.15,5.0,18.0
1726.44,5.0,19.0
1658.83,5.0,20.0
1616.05,5.0,21.0
1561.63,5.0,22.0
1444.71,5.0,23.0
1327.71,6.0,0.0
1226.55,6.0,1.0
1162.2,6.0,2.0
1140.43,6.0,3.0
1119.97,6.0,4.0
1111.15,6.0,5.0
1117.47,6.0,6.0
1164.49,6.0,7.0
1265.49,6.0,8.0
1397.63,6.0,9.0
1500.01,6.0,10.0
1579.02,6.0,11.0
1641.21,6.0,12.0
1673.74,6.0,13.0
1679.5,6.0,14.0
1669.98,6.0,15.0
1672.9,6.0,16.0
1685.5,6.0,17.0
1702.93,6.0,18.0
1674.26,6.0,19.0
1626.18,6.0,20.0
1600.72,6.0,21.0
1521.58,6.0,22.0
1406.53,6.0,23.0
1310.61,0.0,0.0
1241.65,0.0,1.0
1211.41,0.0,2.0
1192.83,0.0,3.0
1199.69,0.0,4.0
1225.02,0.0,5.0
1307.36,0.0,6.0
1432.76,0.0,7.0
1580.94,0.0,8.0
1699.11,0.0,9.0
1784.69,0.0,10.0
1843.45,0.0,11.0
1881.7,0.0,12.0
1892.13,0.0,13.0
1913.81,0.0,14.0
1910.49,0.0,15.0
1907.09,0.0,16.0
1909.1,0.0,17.0
1920.25,0.0,18.0
1877.06,0.0,19.0
1798.34,0.0,20.0
1753.68,0.0,21.0
1641.08,0.0,22.0
1484.47,0.0,23.0
1356.19,1.0,0.0
1243.7,1.0,1.0
1202.94,1.0,2.0
1164.55,1.0,3.0
1150.13,1.0,4.0
1177.41,1.0,5.0
1234.8,1.0,6.0
1326.39,1.0,7.0
1428.32,1.0,8.0
1520.03,1.0,9.0
1583.02,1.0,10.0
1632.57,1.0,11.0
1659.19,1.0,12.0
1669.77,1.0,13.0
1657.77,1.0,14.0
1641.0,1.0,15.0
1629.88,1.0,16.0
1641.93,1.0,17.0
1668.58,1.0,18.0
1653.81,1.0,19.0
1565.5,1.0,20.0
1476.91,1.0,21.0
1362.91,1.0,22.0
1247.81,1.0,23.0
1158.33,2.0,0.0
1109.16,2.0,1.0
1080.87,2.0,2.0
1061.78,2.0,3.0
1056.94,2.0,4.0
1075.86,2.0,5.0
1128.39,2.0,6.0
1241.09,2.0,7.0
1377.03,2.0,8.0
1492.1,2.0,9.0
1575.73,2.0,10.0
1629.76,2.0,11.0
1706.25,2.0,12.0
1750.52,2.0,13.0
1781.98,2.0,14.0
1796.61,2.0,15.0
1807.1,2.0,16.0
1825.25,2.0,17.0
1850.44,2.0,18.0
1822.9,2.0,19.0
1756.01,2.0,20.0
1702.02,2.0,21.0
1591.6,2.0,22.0
1444.29,2.0,23.0
1311.51,3.0,0.0
1220.99,3.0,1.0
1167.04,3.0,2.0
1115.3,3.0,3.0
1082.7,3.0,4.0
1092.35,3.0,5.0
1139.29,3.0,6.0
1247.07,3.0,7.0
1381.19,3.0,8.0
1475.2,3.0,9.0
1525.33,3.0,10.0
1553.5,3.0,11.0
1578.65,3.0,12.0
1590.46,3.0,13.0
1610.65,3.0,14.0
1611.15,3.0,15.0
1630.6,3.0,16.0
1639.67,3.0,17.0
1658.41,3.0,18.0
1640.83,3.0,19.0
1581.17,3.0,20.0
1548.03,3.0,21.0
1454.53,3.0,22.0
1316.85,3.0,23.0
1196.39,4.0,0.0
1116.87,4.0,1.0
1084.2,4.0,2.0
1054.55,4.0,3.0
1049.33,4.0,4.0
1063.75,4.0,5.0
1111.26,4.0,6.0
1213.45,4.0,7.0
1338.59,4.0,8.0
1443.38,4.0,9.0
1519.11,4.0,10.0
1557.16,4.0,11.0
1593.78,4.0,12.0
1615.49,4.0,13.0
1633.66,4.0,14.0
1641.34,4.0,15.0
1635.95,4.0,16.0
1651.22,4.0,17.0
1663.37,4.0,18.0
1619.4,4.0,19.0
1561.34,4.0,20.0
1533.16,4.0,21.0
1452.85,4.0,22.0
1330.74,4.0,23.0
1216.17,5.0,0.0
1144.81,5.0,1.0
1100.75,5.0,2.0
1074.91,5.0,3.0
1063.53,5.0,4.0
1060.26,5.0,5.0
1080.82,5.0,6.0
1128.58,5.0,7.0
1235.31,5.0,8.0
1347.23,5.0,9.0
1437.96,5.0,10.0
1490.02,5.0,11.0
1521.87,5.0,12.0
1532.39,5.0,13.0
1546.51,5.0,14.0
1565.15,5.0,15.0
1600.83,5.0,16.0
1637.22,5.0,17.0
1666.19,5.0,18.0
1630.11,5.0,19.0
1562.19,5.0,20.0
1542.63,5.0,21.0
1458.12,5.0,22.0
1340.38,5.0,23.0
1235.68,6.0,0.0
1152.01,6.0,1.0
1115.11,6.0,2.0
1073.43,6.0,3.0
1054.69,6.0,4.0
1054.25,6.0,5.0
1060.39,6.0,6.0
1111.05,6.0,7.0
1210.59,6.0,8.0
1339.72,6.0,9.0
1449.03,6.0,10.0
1534.43,6.0,11.0
1600.89,6.0,12.0
1633.02,6.0,13.0
1645.3,6.0,14.0
1660.67,6.0,15.0
1685.17,6.0,16.0
1702.81,6.0,17.0
1748.03,6.0,18.0
1727.23,6.0,19.0
1678.45,6.0,20.0
1656.8,6.0,21.0
1566.09,6.0,22.0
1444.04,6.0,23.0
1330.75,0.0,0.0
1255.92,0.0,1.0
1221.27,0.0,2.0
1193.34,0.0,3.0
1193.44,0.0,4.0
1205.6,0.0,5.0
1273.26,0.0,6.0
1386.98,0.0,7.0
1510.61,0.0,8.0
1611.98,0.0,9.0
1710.0,0.0,10.0
1802.22,0.0,11.0
1858.27,0.0,12.0
1881.19,0.0,13.0
1889.96,0.0,14.0
1898.27,0.0,15.0
1900.48,0.0,16.0
1909.97,0.0,17.0
1930.27,0.0,18.0
1893.27,0.0,19.0
1818.97,0.0,20.0
1782.71,0.0,21.0
1668.34,0.0,22.0
1513.6,0.0,23.0
1402.58,1.0,0.0
1317.74,1.0,1.0
1273.95,1.0,2.0
1233.8,1.0,3.0
1211.46,1.0,4.0
1227.88,1.0,5.0
1282.57,1.0,6.0
1395.15,1.0,7.0
1538.86,1.0,8.0
1675.13,1.0,9.0
1782.63,1.0,10.0
1860.91,1.0,11.0
1909.89,1.0,12.0
2022.13,1.0,13.0
1932.09,1.0,14.0
2007.7,1.0,15.0
2022.17,1.0,16.0
2017.3,1.0,17.0
1957.9,1.0,18.0
1937.54,1.0,19.0
1969.76,1.0,20.0
1893.88,1.0,21.0
1754.07,1.0,22.0
1626.81,1.0,23.0
1507.84,2.0,0.0
1424.58,2.0,1.0
1368.9,2.0,2.0
1332.0,2.0,3.0
1317.49,2.0,4.0
1339.48,2.0,5.0
1403.92,2.0,6.0
1515.53,2.0,7.0
1652.7,2.0,8.0
1772.26,2.0,9.0
1869.1,2.0,10.0
1942.52,2.0,11.0
1973.51,2.0,12.0
1981.87,2.0,13.0
2007.87,2.0,14.0
2008.73,2.0,15.0
2009.84,2.0,16.0
2000.46,2.0,17.0
1998.8,2.0,18.0
1961.14,2.0,19.0
1881.19,2.0,20.0
1829.23,2.0,21.0
1721.62,2.0,22.0
1568.53,2.0,23.0
1427.17,3.0,0.0
1319.6,3.0,1.0
1258.61,3.0,2.0
1220.32,3.0,3.0
1203.67,3.0,4.0
1214.46,3.0,5.0
1269.32,3.0,6.0
1378.21,3.0,7.0
1515.49,3.0,8.0
1631.42,3.0,9.0
1721.67,3.0,10.0
1785.18,3.0,11.0
1844.08,3.0,12.0
1879.51,3.0,13.0
1891.88,3.0,14.0
1900.09,3.0,15.0
1893.43,3.0,16.0
1890.1,3.0,17.0
1896.0,3.0,18.0
1844.77,3.0,19.0
1780.94,3.0,20.0
1741.09,3.0,21.0
1645.11,3.0,22.0
1508.85,3.0,23.0
1392.57,4.0,0.0
1301.38,4.0,1.0
1246.79,4.0,2.0
1205.94,4.0,3.0
1191.02,4.0,4.0
1199.26,4.0,5.0
1251.35,4.0,6.0
1345.85,4.0,7.0
1478.98,4.0,8.0
1570.98,4.0,9.0
1633.8,4.0,10.0
1668.42,4.0,11.0
1704.87,4.0,12.0
1724.39,4.0,13.0
1740.24,4.0,14.0
1763.93,4.0,15.0
1769.05,4.0,16.0
