RT_Demand,DayOfWeek,HourOfDay
1395.64,3.0,8.0
1415.12,3.0,9.0
1402.29,3.0,10.0
1386.18,3.0,11.0
1368.81,3.0,12.0
1329.08,3.0,13.0
1329.14,3.0,14.0
1331.71,3.0,15.0
1339.29,3.0,16.0
1406.72,3.0,17.0
1489.47,3.0,18.0
1450.51,3.0,19.0
1377.38,3.0,20.0
1306.84,3.0,21.0
1206.06,3.0,22.0
1105.12,3.0,23.0
1057.73,4.0,0.0
1008.39,4.0,1.0
972.53,4.0,2.0
966.88,4.0,3.0
964.36,4.0,4.0
1011.35,4.0,5.0
1102.46,4.0,6.0
1232.93,4.0,7.0
1310.92,4.0,8.0
1353.31,4.0,9.0
1369.4,4.0,10.0
1360.5,4.0,11.0
1313.49,4.0,12.0
1291.82,4.0,13.0
1288.99,4.0,14.0
1275.09,4.0,15.0
1274.25,4.0,16.0
1324.65,4.0,17.0
1393.25,4.0,18.0
1348.59,4.0,19.0
1284.02,4.0,20.0
1212.21,4.0,21.0
1128.99,4.0,22.0
1047.95,4.0,23.0
993.41,5.0,0.0
994.88,5.0,1.0
981.47,5.0,2.0
976.16,5.0,3.0
971.8,5.0,4.0
975.69,5.0,5.0
992.2,5.0,6.0
1076.99,5.0,7.0
1143.84,5.0,8.0
1223.15,5.0,9.0
1241.81,5.0,10.0
1238.1,5.0,11.0
1205.41,5.0,12.0
1189.31,5.0,13.0
1205.49,5.0,14.0
1205.73,5.0,15.0
1223.47,5.0,16.0
1308.71,5.0,17.0
1367.6,5.0,18.0
1329.72,5.0,19.0
1263.73,5.0,20.0
1192.29,5.0,21.0
1125.46,5.0,22.0
1047.08,5.0,23.0
998.79,6.0,0.0
959.98,6.0,1.0
939.53,6.0,2.0
920.49,6.0,3.0
917.82,6.0,4.0
930.31,6.0,5.0
967.34,6.0,6.0
1038.25,6.0,7.0
1113.89,6.0,8.0
1178.56,6.0,9.0
1216.19,6.0,10.0
1218.4,6.0,11.0
1215.32,6.0,12.0
1210.8,6.0,13.0
1221.7,6.0,14.0
1234.93,6.0,15.0
1268.24,6.0,16.0
1365.94,6.0,17.0
1445.97,6.0,18.0
1393.97,6.0,19.0
1312.63,6.0,20.0
1237.71,6.0,21.0
1145.37,6.0,22.0
1057.95,6.0,23.0
