RT_Demand,DayOfWeek,HourOfDay
1051.46,5.0,5.0
1097.37,5.0,6.0
1174.67,5.0,7.0
1256.46,5.0,8.0
1336.69,5.0,9.0
1390.29,5.0,10.0
1400.42,5.0,11.0
1363.13,5.0,12.0
1334.71,5.0,13.0
1315.26,5.0,14.0
1306.26,5.0,15.0
1318.22,5.0,16.0
1383.73,5.0,17.0
1437.24,5.0,18.0
1396.81,5.0,19.0
1328.46,5.0,20.0
1268.41,5.0,21.0
1185.45,5.0,22.0
1119.08,5.0,23.0
1050.12,6.0,0.0
998.45,6.0,1.0
970.26,6.0,2.0
954.62,6.0,3.0
956.2,6.0,4.0
969.99,6.0,5.0
1006.66,6.0,6.0
1075.79,6.0,7.0
1171.48,6.0,8.0
1288.87,6.0,9.0
1362.96,6.0,10.0
1410.72,6.0,11.0
1435.14,6.0,12.0
1450.27,6.0,13.0
1421.98,6.0,14.0
1415.92,6.0,15.0
1425.89,6.0,16.0
1495.6,6.0,17.0
1573.95,6.0,18.0
1534.56,6.0,19.0
1467.61,6.0,20.0
1387.18,6.0,21.0
1298.37,6.0,22.0
1215.66,6.0,23.0
1149.3,0.0,0.0
1115.62,0.0,1.0
1103.47,0.0,2.0
1103.99,0.0,3.0
1119.99,0.0,4.0
1175.54,0.0,5.0
1291.06,0.0,6.0
1465.62,0.0,7.0
1551.79,0.0,8.0
1570.88,0.0,9.0
1579.24,0.0,10.0
1580.03,0.0,11.0
1583.27,0.0,12.0
1586.44,0.0,13.0
1583.47,0.0,14.0
1582.63,0.0,15.0
1571.46,0.0,16.0
1632.15,0.0,17.0
1681.81,0.0,18.0
1649.14,0.0,19.0
1581.4,0.0,20.0
1520.68,0.0,21.0
1412.49,0.0,22.0
1307.42,0.0,23.0
1232.26,1.0,0.0
1172.49,1.0,1.0
1148.79,1.0,2.0
1139.97,1.0,3.0
1142.23,1.0,4.0
1187.07,1.0,5.0
1296.6,1.0,6.0
1455.28,1.0,7.0
1523.74,1.0,8.0
1534.99,1.0,9.0
1530.82,1.0,10.0
1529.55,1.0,11.0
1516.97,1.0,12.0
1508.32,1.0,13.0
1510.33,1.0,14.0
1507.36,1.0,15.0
1521.39,1.0,16.0
1587.21,1.0,17.0
1637.66,1.0,18.0
1611.97,1.0,19.0
1554.07,1.0,20.0
