RT_Demand,DayOfWeek,HourOfDay
1083.32,6.0,14.0
1062.05,6.0,15.0
1066.17,6.0,16.0
1107.13,6.0,17.0
1179.22,6.0,18.0
1209.78,6.0,19.0
1215.63,6.0,20.0
1173.87,6.0,21.0
1095.13,6.0,22.0
1016.83,6.0,23.0
963.67,0.0,0.0
911.88,0.0,1.0
899.43,0.0,2.0
886.72,0.0,3.0
895.32,0.0,4.0
945.53,0.0,5.0
1008.59,0.0,6.0
1084.96,0.0,7.0
1169.48,0.0,8.0
1210.59,0.0,9.0
1223.7,0.0,10.0
1235.98,0.0,11.0
1236.53,0.0,12.0
1233.57,0.0,13.0
1220.91,0.0,14.0
1196.98,0.0,15.0
1178.41,0.0,16.0
1195.21,0.0,17.0
1238.66,0.0,18.0
1247.59,0.0,19.0
1252.45,0.0,20.0
1233.35,0.0,21.0
1161.38,0.0,22.0
1084.92,0.0,23.0
1018.3,1.0,0.0
976.48,1.0,1.0
964.47,1.0,2.0
956.31,1.0,3.0
972.32,1.0,4.0
1023.01,1.0,5.0
1092.59,1.0,6.0
1180.23,1.0,7.0
1255.92,1.0,8.0
1279.15,1.0,9.0
1254.23,1.0,10.0
1250.74,1.0,11.0
1250.61,1.0,12.0
1261.7,1.0,13.0
1284.38,1.0,14.0
1301.4,1.0,15.0
1309.17,1.0,16.0
1348.52,1.0,17.0
1403.94,1.0,18.0
1382.34,1.0,19.0
1337.27,1.0,20.0
1279.92,1.0,21.0
1195.19,1.0,22.0
1110.59,1.0,23.0
1048.51,2.0,0.0
1011.67,2.0,1.0
986.26,2.0,2.0
977.43,2.0,3.0
991.88,2.0,4.0
1038.49,2.0,5.0
1111.08,2.0,6.0
1199.99,2.0,7.0
1280.29,2.0,8.0
1323.57,2.0,9.0
1353.9,2.0,10.0
1367.81,2.0,11.0
1385.93,2.0,12.0
1373.98,2.0,13.0
1356.95,2.0,14.0
1331.88,2.0,15.0
1325.6,2.0,16.0
1354.78,2.0,17.0
1398.9,2.0,18.0
1393.3,2.0,19.0
1376.58,2.0,20.0
1352.03,2.0,21.0
1270.3,2.0,22.0
1172.35,2.0,23.0
1103.74,3.0,0.0
1048.08,3.0,1.0
1025.58,3.0,2.0
1016.66,3.0,3.0
1030.48,3.0,4.0
1082.45,3.0,5.0
1155.6,3.0,6.0
1246.94,3.0,7.0
1296.67,3.0,8.0
1312.71,3.0,9.0
1312.47,3.0,10.0
1308.53,3.0,11.0
1304.53,3.0,12.0
1273.68,3.0,13.0
1245.95,3.0,14.0
1206.85,3.0,15.0
1195.06,3.0,16.0
1224.62,3.0,17.0
1274.35,3.0,18.0
1286.29,3.0,19.0
1289.84,3.0,20.0
1275.21,3.0,21.0
1203.99,3.0,22.0
1119.47,3.0,23.0
1060.88,4.0,0.0
1015.54,4.0,1.0
987.95,4.0,2.0
975.87,4.0,3.0
983.34,4.0,4.0
1013.58,4.0,5.0
1085.43,4.0,6.0
1160.81,4.0,7.0
1246.73,4.0,8.0
1289.98,4.0,9.0
1282.15,4.0,10.0
1274.36,4.0,11.0
1266.17,4.0,12.0
1237.72,4.0,13.0
1205.41,4.0,14.0
1174.47,4.0,15.0
1173.52,4.0,16.0
1196.43,4.0,17.0
1234.67,4.0,18.0
1227.74,4.0,19.0
1233.89,4.0,20.0
1223.11,4.0,21.0
1155.59,4.0,22.0
1069.11,4.0,23.0
1002.14,5.0,0.0
951.32,5.0,1.0
941.62,5.0,2.0
915.45,5.0,3.0
932.47,5.0,4.0
968.58,5.0,5.0
997.33,5.0,6.0
1045.16,5.0,7.0
1116.36,5.0,8.0
1150.77,5.0,9.0
1175.12,5.0,10.0
1172.1,5.0,11.0
1140.48,5.0,12.0
1111.32,5.0,13.0
1079.57,5.0,14.0
1047.12,5.0,15.0
1056.79,5.0,16.0
1085.44,5.0,17.0
1151.5,5.0,18.0
1172.95,5.0,19.0
1191.38,5.0,20.0
1184.66,5.0,21.0
1128.39,5.0,22.0
1056.04,5.0,23.0
990.55,6.0,0.0
943.65,6.0,1.0
924.92,6.0,2.0
920.49,6.0,3.0
929.3,6.0,4.0
955.92,6.0,5.0
981.83,6.0,6.0
1024.44,6.0,7.0
1088.29,6.0,8.0
1129.27,6.0,9.0
1175.28,6.0,10.0
1183.6,6.0,11.0
1193.82,6.0,12.0
1196.09,6.0,13.0
1189.51,6.0,14.0
1183.19,6.0,15.0
1197.36,6.0,16.0
1253.91,6.0,17.0
1313.83,6.0,18.0
1300.54,6.0,19.0
1270.95,6.0,20.0
1225.97,6.0,21.0
1157.41,6.0,22.0
1070.23,6.0,23.0
1003.8,0.0,0.0
954.69,0.0,1.0
933.22,0.0,2.0
929.09,0.0,3.0
949.57,0.0,4.0
994.36,0.0,5.0
1075.03,0.0,6.0
1166.16,0.0,7.0
1284.91,0.0,8.0
1367.84,0.0,9.0
1407.59,0.0,10.0
1430.25,0.0,11.0
1446.0,0.0,12.0
1435.64,0.0,13.0
1420.7,0.0,14.0
1384.03,0.0,15.0
1391.97,0.0,16.0
1413.0,0.0,17.0
1437.69,0.0,18.0
1387.35,0.0,19.0
1354.61,0.0,20.0
1318.46,0.0,21.0
1238.38,0.0,22.0
1136.5,0.0,23.0
1060.46,1.0,0.0
1013.98,1.0,1.0
994.84,1.0,2.0
978.97,1.0,3.0
992.96,1.0,4.0
1034.09,1.0,5.0
1111.12,1.0,6.0
1205.47,1.0,7.0
1305.14,1.0,8.0
1359.47,1.0,9.0
1376.22,1.0,10.0
1381.14,1.0,11.0
1364.35,1.0,12.0
1328.16,1.0,13.0
1295.14,1.0,14.0
1265.34,1.0,15.0
1245.77,1.0,16.0
1265.87,1.0,17.0
1306.48,1.0,18.0
1314.14,1.0,19.0
1300.12,1.0,20.0
1280.81,1.0,21.0
1191.71,1.0,22.0
1101.21,1.0,23.0
1033.74,2.0,0.0
978.89,2.0,1.0
957.52,2.0,2.0
945.09,2.0,3.0
957.13,2.0,4.0
1003.99,2.0,5.0
1082.39,2.0,6.0
1164.37,2.0,7.0
1233.74,2.0,8.0
1249.7,2.0,9.0
1247.04,2.0,10.0
1229.36,2.0,11.0
1220.5,2.0,12.0
1205.85,2.0,13.0
1182.13,2.0,14.0
1169.35,2.0,15.0
1164.07,2.0,16.0
1174.38,2.0,17.0
1228.82,2.0,18.0
1251.27,2.0,19.0
1254.33,2.0,20.0
1243.34,2.0,21.0
1167.38,2.0,22.0
1080.58,2.0,23.0
1011.25,3.0,0.0
956.97,3.0,1.0
934.65,3.0,2.0
923.92,3.0,3.0
949.72,3.0,4.0
986.78,3.0,5.0
1049.68,3.0,6.0
1142.04,3.0,7.0
1240.08,3.0,8.0
1298.5,3.0,9.0
1341.16,3.0,10.0
1357.78,3.0,11.0
1360.49,3.0,12.0
1342.26,3.0,13.0
1358.19,3.0,14.0
1341.96,3.0,15.0
1332.6,3.0,16.0
1356.01,3.0,17.0
1397.44,3.0,18.0
1343.7,3.0,19.0
1324.62,3.0,20.0
1293.25,3.0,21.0
1199.62,3.0,22.0
1105.33,3.0,23.0
1036.35,4.0,0.0
975.11,4.0,1.0
952.13,4.0,2.0
952.86,4.0,3.0
960.36,4.0,4.0
981.11,4.0,5.0
1036.88,4.0,6.0
1135.61,4.0,7.0
1239.52,4.0,8.0
1310.26,4.0,9.0
1337.48,4.0,10.0
1349.87,4.0,11.0
1358.48,4.0,12.0
1362.58,4.0,13.0
1329.96,4.0,14.0
1295.58,4.0,15.0
1266.21,4.0,16.0
1262.55,4.0,17.0
1272.84,4.0,18.0
1238.73,4.0,19.0
1219.86,4.0,20.0
1199.53,4.0,21.0
1127.95,4.0,22.0
1055.54,4.0,23.0
996.29,5.0,0.0
956.0,5.0,1.0
934.54,5.0,2.0
912.67,5.0,3.0
931.17,5.0,4.0
941.47,5.0,5.0
974.45,5.0,6.0
1028.04,5.0,7.0
1078.42,5.0,8.0
1125.38,5.0,9.0
1150.56,5.0,10.0
1149.08,5.0,11.0
1140.49,5.0,12.0
1117.13,5.0,13.0
1085.49,5.0,14.0
1067.58,5.0,15.0
1066.96,5.0,16.0
1092.17,5.0,17.0
1155.88,5.0,18.0
1171.59,5.0,19.0
1164.55,5.0,20.0
1172.22,5.0,21.0
1104.08,5.0,22.0
1030.38,5.0,23.0
964.14,6.0,0.0
909.3,6.0,1.0
896.81,6.0,2.0
890.22,6.0,3.0
897.77,6.0,4.0
903.04,6.0,5.0
925.71,6.0,6.0
954.67,6.0,7.0
1012.31,6.0,8.0
1104.38,6.0,9.0
1175.21,6.0,10.0
