RT_Demand,DayOfWeek,HourOfDay
1076.59,5.0,23.0
1000.16,6.0,0.0
930.94,6.0,1.0
892.1,6.0,2.0
870.37,6.0,3.0
861.06,6.0,4.0
870.54,6.0,5.0
902.12,6.0,6.0
951.25,6.0,7.0
1024.59,6.0,8.0
1113.87,6.0,9.0
1183.01,6.0,10.0
1200.46,6.0,11.0
1218.86,6.0,12.0
1224.78,6.0,13.0
1200.25,6.0,14.0
1195.43,6.0,15.0
1227.59,6.0,16.0
1317.97,6.0,17.0
1432.48,6.0,18.0
1416.59,6.0,19.0
1363.85,6.0,20.0
1300.62,6.0,21.0
1212.43,6.0,22.0
1118.4,6.0,23.0
1047.44,0.0,0.0
1007.48,0.0,1.0
990.58,0.0,2.0
990.78,0.0,3.0
1007.28,0.0,4.0
1056.91,0.0,5.0
1176.33,0.0,6.0
1355.95,0.0,7.0
1458.11,0.0,8.0
1484.03,0.0,9.0
1505.26,0.0,10.0
1523.05,0.0,11.0
1531.92,0.0,12.0
1529.64,0.0,13.0
1530.3,0.0,14.0
1526.62,0.0,15.0
1537.52,0.0,16.0
1596.45,0.0,17.0
1651.12,0.0,18.0
1630.76,0.0,19.0
1572.33,0.0,20.0
1491.36,0.0,21.0
1372.99,0.0,22.0
1254.82,0.0,23.0
1157.73,1.0,0.0
1088.34,1.0,1.0
1054.48,1.0,2.0
1044.16,1.0,3.0
1050.22,1.0,4.0
1088.61,1.0,5.0
1191.27,1.0,6.0
1363.72,1.0,7.0
1452.78,1.0,8.0
1463.16,1.0,9.0
1460.4,1.0,10.0
1457.09,1.0,11.0
1438.01,1.0,12.0
1420.06,1.0,13.0
1418.97,1.0,14.0
1415.3,1.0,15.0
1437.38,1.0,16.0
1508.82,1.0,17.0
1580.45,1.0,18.0
1566.01,1.0,19.0
1515.32,1.0,20.0
1439.22,1.0,21.0
1330.78,1.0,22.0
1207.88,1.0,23.0
1113.39,2.0,0.0
1053.54,2.0,1.0
1019.94,2.0,2.0
1006.49,2.0,3.0
1011.96,2.0,4.0
1054.55,2.0,5.0
1166.32,2.0,6.0
1337.32,2.0,7.0
1416.79,2.0,8.0
1417.4,2.0,9.0
1401.29,2.0,10.0
1398.74,2.0,11.0
1406.27,2.0,12.0
1400.88,2.0,13.0
1391.63,2.0,14.0
1379.09,2.0,15.0
1386.1,2.0,16.0
1458.62,2.0,17.0
1545.93,2.0,18.0
1537.11,2.0,19.0
1494.27,2.0,20.0
1428.07,2.0,21.0
1318.33,2.0,22.0
1201.86,2.0,23.0
1110.94,3.0,0.0
1052.22,3.0,1.0
1020.96,3.0,2.0
1010.11,3.0,3.0
1018.79,3.0,4.0
1065.45,3.0,5.0
1173.83,3.0,6.0
1328.69,3.0,7.0
1422.13,3.0,8.0
