RT_Demand,DayOfWeek,HourOfDay
845.05,6.0,3.0
844.28,6.0,4.0
854.28,6.0,5.0
882.1,6.0,6.0
919.27,6.0,7.0
976.64,6.0,8.0
1047.28,6.0,9.0
1095.76,6.0,10.0
1121.73,6.0,11.0
1162.41,6.0,12.0
1192.8,6.0,13.0
1191.25,6.0,14.0
1195.26,6.0,15.0
1200.42,6.0,16.0
1231.9,6.0,17.0
1293.15,6.0,18.0
1290.29,6.0,19.0
1264.45,6.0,20.0
1218.88,6.0,21.0
1139.9,6.0,22.0
1058.93,6.0,23.0
989.99,0.0,0.0
945.21,0.0,1.0
919.75,0.0,2.0
909.65,0.0,3.0
915.86,0.0,4.0
945.92,0.0,5.0
1022.16,0.0,6.0
1135.45,0.0,7.0
1249.35,0.0,8.0
1336.11,0.0,9.0
1384.32,0.0,10.0
1420.61,0.0,11.0
1442.75,0.0,12.0
1450.96,0.0,13.0
1434.6,0.0,14.0
1407.74,0.0,15.0
1385.72,0.0,16.0
1398.11,0.0,17.0
1437.69,0.0,18.0
1417.38,0.0,19.0
1379.91,0.0,20.0
1328.59,0.0,21.0
1234.46,0.0,22.0
1135.9,0.0,23.0
1015.26,1.0,0.0
957.42,1.0,1.0
925.24,1.0,2.0
908.32,1.0,3.0
910.94,1.0,4.0
941.92,1.0,5.0
1017.53,1.0,6.0
1119.93,1.0,7.0
1209.04,1.0,8.0
1263.85,1.0,9.0
1269.7,1.0,10.0
1265.93,1.0,11.0
1262.2,1.0,12.0
1254.07,1.0,13.0
1232.77,1.0,14.0
1201.18,1.0,15.0
1188.9,1.0,16.0
1203.84,1.0,17.0
1252.79,1.0,18.0
1266.44,1.0,19.0
1253.14,1.0,20.0
1229.33,1.0,21.0
1147.64,1.0,22.0
1053.53,1.0,23.0
975.81,2.0,0.0
925.8,2.0,1.0
898.95,2.0,2.0
887.82,2.0,3.0
888.18,2.0,4.0
923.09,2.0,5.0
1003.98,2.0,6.0
1104.69,2.0,7.0
1183.2,2.0,8.0
1210.52,2.0,9.0
1203.42,2.0,10.0
1197.96,2.0,11.0
1186.12,2.0,12.0
1171.35,2.0,13.0
1147.59,2.0,14.0
1127.55,2.0,15.0
1123.76,2.0,16.0
1160.36,2.0,17.0
1237.15,2.0,18.0
1259.18,2.0,19.0
1245.72,2.0,20.0
1208.07,2.0,21.0
1126.95,2.0,22.0
1032.35,2.0,23.0
950.46,3.0,0.0
899.2,3.0,1.0
871.22,3.0,2.0
855.8,3.0,3.0
856.58,3.0,4.0
885.28,3.0,5.0
959.25,3.0,6.0
1068.88,3.0,7.0
1172.99,3.0,8.0
1250.84,3.0,9.0
1293.63,3.0,10.0
1330.97,3.0,11.0
1358.58,3.0,12.0
1371.76,3.0,13.0
1366.85,3.0,14.0
1345.56,3.0,15.0
1320.82,3.0,16.0
1320.4,3.0,17.0
1347.88,3.0,18.0
1329.28,3.0,19.0
1297.78,3.0,20.0
1250.15,3.0,21.0
1165.73,3.0,22.0
1069.87,3.0,23.0
986.58,4.0,0.0
928.38,4.0,1.0
893.83,4.0,2.0
874.99,4.0,3.0
873.43,4.0,4.0
894.13,4.0,5.0
961.05,4.0,6.0
1051.29,4.0,7.0
1155.71,4.0,8.0
1235.6,4.0,9.0
1276.45,4.0,10.0
