RT_Demand,DayOfWeek,HourOfDay
1892.72,4.0,15.0
1909.61,4.0,16.0
1927.78,4.0,17.0
1917.47,4.0,18.0
1860.46,4.0,19.0
1764.92,4.0,20.0
1702.67,4.0,21.0
1584.48,4.0,22.0
1436.97,4.0,23.0
1294.01,5.0,0.0
1192.21,5.0,1.0
1121.23,5.0,2.0
1074.14,5.0,3.0
1048.57,5.0,4.0
1046.85,5.0,5.0
1071.34,5.0,6.0
1114.51,5.0,7.0
1190.0,5.0,8.0
1279.56,5.0,9.0
1339.8,5.0,10.0
1372.47,5.0,11.0
1387.24,5.0,12.0
1386.79,5.0,13.0
1381.41,5.0,14.0
1371.51,5.0,15.0
1367.28,5.0,16.0
1381.22,5.0,17.0
1414.33,5.0,18.0
1412.1,5.0,19.0
1385.52,5.0,20.0
1371.61,5.0,21.0
1295.99,5.0,22.0
1197.75,5.0,23.0
1100.87,6.0,0.0
1026.3,6.0,1.0
975.19,6.0,2.0
944.31,6.0,3.0
928.64,6.0,4.0
929.81,6.0,5.0
948.15,6.0,6.0
975.04,6.0,7.0
1038.94,6.0,8.0
1132.56,6.0,9.0
1215.9,6.0,10.0
1266.9,6.0,11.0
1299.19,6.0,12.0
1313.4,6.0,13.0
1312.78,6.0,14.0
1305.5,6.0,15.0
1305.61,6.0,16.0
1329.19,6.0,17.0
1364.4,6.0,18.0
1360.44,6.0,19.0
1341.68,6.0,20.0
1320.26,6.0,21.0
1243.08,6.0,22.0
1147.44,6.0,23.0
1061.72,0.0,0.0
1008.41,0.0,1.0
971.94,0.0,2.0
952.16,0.0,3.0
952.59,0.0,4.0
979.11,0.0,5.0
1050.74,0.0,6.0
1151.45,0.0,7.0
1265.84,0.0,8.0
1356.69,0.0,9.0
1409.14,0.0,10.0
1455.5,0.0,11.0
1496.22,0.0,12.0
1537.92,0.0,13.0
1584.19,0.0,14.0
1612.93,0.0,15.0
1640.39,0.0,16.0
1663.76,0.0,17.0
1675.56,0.0,18.0
1641.61,0.0,19.0
1578.65,0.0,20.0
1535.77,0.0,21.0
1423.68,0.0,22.0
1298.64,0.0,23.0
1189.56,1.0,0.0
1115.69,1.0,1.0
1069.86,1.0,2.0
1042.8,1.0,3.0
1034.62,1.0,4.0
1057.72,1.0,5.0
1128.12,1.0,6.0
1233.09,1.0,7.0
1335.74,1.0,8.0
1421.29,1.0,9.0
1494.9,1.0,10.0
1561.58,1.0,11.0
1618.27,1.0,12.0
1662.69,1.0,13.0
1694.54,1.0,14.0
1706.14,1.0,15.0
1719.82,1.0,16.0
1739.32,1.0,17.0
1736.62,1.0,18.0
1683.96,1.0,19.0
1607.19,1.0,20.0
1560.49,1.0,21.0
1439.06,1.0,22.0
1297.65,1.0,23.0
1176.32,2.0,0.0
1092.78,2.0,1.0
1034.22,2.0,2.0
997.29,2.0,3.0
983.26,2.0,4.0
996.42,2.0,5.0
1058.24,2.0,6.0
1155.55,2.0,7.0
1258.21,2.0,8.0
1341.77,2.0,9.0
1398.68,2.0,10.0
1441.78,2.0,11.0
1486.5,2.0,12.0
1538.01,2.0,13.0
1571.49,2.0,14.0
1578.35,2.0,15.0
1582.82,2.0,16.0
1560.91,2.0,17.0
1538.39,2.0,18.0
1521.9,2.0,19.0
1477.24,2.0,20.0
1445.5,2.0,21.0
1340.18,2.0,22.0
1215.73,2.0,23.0
1106.81,3.0,0.0
1028.04,3.0,1.0
976.2,3.0,2.0
948.0,3.0,3.0
939.24,3.0,4.0
957.83,3.0,5.0
1024.51,3.0,6.0
1123.12,3.0,7.0
1229.32,3.0,8.0
1306.52,3.0,9.0
1353.2,3.0,10.0
1390.9,3.0,11.0
1417.75,3.0,12.0
1440.82,3.0,13.0
1470.13,3.0,14.0
1491.17,3.0,15.0
1514.35,3.0,16.0
1541.83,3.0,17.0
1568.27,3.0,18.0
1551.73,3.0,19.0
1497.07,3.0,20.0
1458.4,3.0,21.0
1348.99,3.0,22.0
1220.98,3.0,23.0
1108.71,4.0,0.0
1029.22,4.0,1.0
977.43,4.0,2.0
951.57,4.0,3.0
944.29,4.0,4.0
961.52,4.0,5.0
1026.17,4.0,6.0
1116.7,4.0,7.0
1227.72,4.0,8.0
1325.05,4.0,9.0
1393.8,4.0,10.0
1464.86,4.0,11.0
1539.07,4.0,12.0
1596.81,4.0,13.0
1665.57,4.0,14.0
1729.25,4.0,15.0
1768.83,4.0,16.0
1800.31,4.0,17.0
1804.28,4.0,18.0
1744.3,4.0,19.0
1657.57,4.0,20.0
1600.43,4.0,21.0
1487.29,4.0,22.0
1351.28,4.0,23.0
1225.1,5.0,0.0
1134.03,5.0,1.0
1070.28,5.0,2.0
1028.34,5.0,3.0
1005.77,5.0,4.0
1001.63,5.0,5.0
1022.89,5.0,6.0
1058.79,5.0,7.0
1137.89,5.0,8.0
1250.77,5.0,9.0
1361.97,5.0,10.0
1423.55,5.0,11.0
1440.92,5.0,12.0
1486.58,5.0,13.0
1531.37,5.0,14.0
1565.21,5.0,15.0
1609.68,5.0,16.0
1645.34,5.0,17.0
1671.12,5.0,18.0
1637.63,5.0,19.0
1576.06,5.0,20.0
1534.51,5.0,21.0
1436.58,5.0,22.0
1320.18,5.0,23.0
1204.08,6.0,0.0
1112.84,6.0,1.0
1049.5,6.0,2.0
1007.24,6.0,3.0
980.38,6.0,4.0
969.9,6.0,5.0
980.71,6.0,6.0
1003.62,6.0,7.0
1078.39,6.0,8.0
1194.5,6.0,9.0
1305.98,6.0,10.0
1401.99,6.0,11.0
1504.97,6.0,12.0
1598.16,6.0,13.0
1673.4,6.0,14.0
1692.95,6.0,15.0
1651.11,6.0,16.0
1638.2,6.0,17.0
1666.34,6.0,18.0
1642.28,6.0,19.0
1610.46,6.0,20.0
1572.26,6.0,21.0
1460.09,6.0,22.0
1339.02,6.0,23.0
1230.1,0.0,0.0
1153.88,0.0,1.0
1100.5,0.0,2.0
1067.05,0.0,3.0
1054.25,0.0,4.0
1073.25,0.0,5.0
1146.33,0.0,6.0
1256.84,0.0,7.0
1380.69,0.0,8.0
1489.76,0.0,9.0
1565.15,0.0,10.0
1674.57,0.0,11.0
1780.47,0.0,12.0
1883.49,0.0,13.0
1974.21,0.0,14.0
2032.65,0.0,15.0
2042.95,0.0,16.0
1989.8,0.0,17.0
1991.3,0.0,18.0
1963.35,0.0,19.0
1887.12,0.0,20.0
1815.94,0.0,21.0
1672.53,0.0,22.0
1521.06,0.0,23.0
1386.54,1.0,0.0
1285.37,1.0,1.0
1218.79,1.0,2.0
1174.67,1.0,3.0
1152.27,1.0,4.0
1165.21,1.0,5.0
1231.17,1.0,6.0
1336.72,1.0,7.0
1456.54,1.0,8.0
1560.28,1.0,9.0
1637.03,1.0,10.0
1733.31,1.0,11.0
1797.32,1.0,12.0
1857.05,1.0,13.0
1935.21,1.0,14.0
1973.41,1.0,15.0
1967.33,1.0,16.0
1928.92,1.0,17.0
1860.94,1.0,18.0
1765.43,1.0,19.0
1686.75,1.0,20.0
1619.51,1.0,21.0
1481.57,1.0,22.0
1331.29,1.0,23.0
1199.67,2.0,0.0
1109.87,2.0,1.0
1047.26,2.0,2.0
1008.15,2.0,3.0
988.68,2.0,4.0
1004.92,2.0,5.0
1067.43,2.0,6.0
1162.09,2.0,7.0
1256.7,2.0,8.0
1313.22,2.0,9.0
1334.75,2.0,10.0
1346.65,2.0,11.0
1355.39,2.0,12.0
1363.98,2.0,13.0
1377.99,2.0,14.0
1389.62,2.0,15.0
1399.46,2.0,16.0
1414.88,2.0,17.0
1441.78,2.0,18.0
1424.58,2.0,19.0
1391.93,2.0,20.0
1354.62,2.0,21.0
1250.59,2.0,22.0
1137.84,2.0,23.0
1035.9,3.0,0.0
969.82,3.0,1.0
931.37,3.0,2.0
909.43,3.0,3.0
905.1,3.0,4.0
926.63,3.0,5.0
999.26,3.0,6.0
1103.54,3.0,7.0
1200.73,3.0,8.0
1272.71,3.0,9.0
1312.64,3.0,10.0
1343.88,3.0,11.0
1378.49,3.0,12.0
1396.05,3.0,13.0
1388.7,3.0,14.0
1357.79,3.0,15.0
1349.26,3.0,16.0
1348.66,3.0,17.0
1366.55,3.0,18.0
1365.3,3.0,19.0
1354.58,3.0,20.0
1315.91,3.0,21.0
1221.89,3.0,22.0
1116.95,3.0,23.0
1027.23,4.0,0.0
964.98,4.0,1.0
925.17,4.0,2.0
905.62,4.0,3.0
904.98,4.0,4.0
930.67,4.0,5.0
1005.33,4.0,6.0
1108.41,4.0,7.0
1209.09,4.0,8.0
1284.75,4.0,9.0
1329.8,4.0,10.0
1371.64,4.0,11.0
1402.14,4.0,12.0
1417.72,4.0,13.0
1441.16,4.0,14.0
1452.62,4.0,15.0
1462.98,4.0,16.0
1490.03,4.0,17.0
1505.19,4.0,18.0
1476.87,4.0,19.0
1440.06,4.0,20.0
1397.8,4.0,21.0
1298.58,4.0,22.0
1187.84,4.0,23.0
1081.31,5.0,0.0
1006.37,5.0,1.0
959.5,5.0,2.0
931.54,5.0,3.0
919.29,5.0,4.0
921.98,5.0,5.0
954.07,5.0,6.0
1006.86,5.0,7.0
1083.22,5.0,8.0
1182.56,5.0,9.0
1267.77,5.0,10.0
1318.45,5.0,11.0
1342.98,5.0,12.0
1346.3,5.0,13.0
1329.69,5.0,14.0
1310.42,5.0,15.0
1299.69,5.0,16.0
1309.86,5.0,17.0
1337.16,5.0,18.0
1344.75,5.0,19.0
1346.7,5.0,20.0
1311.35,5.0,21.0
1234.17,5.0,22.0
1152.52,5.0,23.0
1072.01,6.0,0.0
1006.5,6.0,1.0
964.05,6.0,2.0
923.43,6.0,3.0
903.17,6.0,4.0
896.98,6.0,5.0
912.4,6.0,6.0
937.8,6.0,7.0
1009.93,6.0,8.0
1105.41,6.0,9.0
1170.16,6.0,10.0
1198.13,6.0,11.0
1213.1,6.0,12.0
1216.83,6.0,13.0
1210.55,6.0,14.0
1198.23,6.0,15.0
1208.57,6.0,16.0
1241.5,6.0,17.0
1289.27,6.0,18.0
1288.16,6.0,19.0
1276.23,6.0,20.0
1242.3,6.0,21.0
1146.49,6.0,22.0
1044.67,6.0,23.0
958.7,0.0,0.0
902.33,0.0,1.0
868.37,0.0,2.0
850.86,0.0,3.0
853.12,0.0,4.0
880.91,0.0,5.0
962.29,0.0,6.0
1071.99,0.0,7.0
1174.29,0.0,8.0
1245.15,0.0,9.0
1287.54,0.0,10.0
1324.42,0.0,11.0
1352.89,0.0,12.0
1377.47,0.0,13.0
1397.18,0.0,14.0
1398.38,0.0,15.0
1396.04,0.0,16.0
1411.19,0.0,17.0
1438.43,0.0,18.0
1425.96,0.0,19.0
1407.87,0.0,20.0
1361.97,0.0,21.0
1251.38,0.0,22.0
1136.89,0.0,23.0
1038.48,1.0,0.0
972.22,1.0,1.0
930.65,1.0,2.0
908.0,1.0,3.0
901.25,1.0,4.0
926.1,1.0,5.0
1003.53,1.0,6.0
1115.02,1.0,7.0
1212.16,1.0,8.0
1285.93,1.0,9.0
1328.8,1.0,10.0
1363.74,1.0,11.0
1392.58,1.0,12.0
1411.39,1.0,13.0
1426.27,1.0,14.0
1437.77,1.0,15.0
1450.17,1.0,16.0
1466.71,1.0,17.0
1487.99,1.0,18.0
1468.46,1.0,19.0
1447.63,1.0,20.0
1400.34,1.0,21.0
1293.32,1.0,22.0
1175.82,1.0,23.0
1075.12,2.0,0.0
1008.18,2.0,1.0
964.4,2.0,2.0
940.95,2.0,3.0
934.16,2.0,4.0
958.49,2.0,5.0
1038.9,2.0,6.0
1160.78,2.0,7.0
1265.88,2.0,8.0
1345.64,2.0,9.0
1393.81,2.0,10.0
1427.51,2.0,11.0
1448.84,2.0,12.0
1466.85,2.0,13.0
1474.01,2.0,14.0
1465.11,2.0,15.0
1455.53,2.0,16.0
1459.32,2.0,17.0
1480.98,2.0,18.0
1479.1,2.0,19.0
1457.49,2.0,20.0
1400.14,2.0,21.0
1304.49,2.0,22.0
1200.94,2.0,23.0
1112.49,3.0,0.0
1054.97,3.0,1.0
1019.31,3.0,2.0
999.18,3.0,3.0
999.03,3.0,4.0
1031.05,3.0,5.0
1111.86,3.0,6.0
1237.93,3.0,7.0
1349.03,3.0,8.0
1427.44,3.0,9.0
1477.06,3.0,10.0
1509.0,3.0,11.0
1534.66,3.0,12.0
1549.86,3.0,13.0
1571.36,3.0,14.0
1592.1,3.0,15.0
1614.36,3.0,16.0
1613.21,3.0,17.0
1608.77,3.0,18.0
1587.49,3.0,19.0
1570.08,3.0,20.0
1517.36,3.0,21.0
1400.46,3.0,22.0
1267.46,3.0,23.0
1156.03,4.0,0.0
1074.28,4.0,1.0
1022.03,4.0,2.0
992.6,4.0,3.0
978.14,4.0,4.0
992.88,4.0,5.0
1051.38,4.0,6.0
1147.31,4.0,7.0
1255.49,4.0,8.0
1354.45,4.0,9.0
1433.96,4.0,10.0
1495.96,4.0,11.0
1528.27,4.0,12.0
1547.46,4.0,13.0
1562.71,4.0,14.0
1566.74,4.0,15.0
1570.83,4.0,16.0
1579.34,4.0,17.0
1570.46,4.0,18.0
1515.69,4.0,19.0
1464.23,4.0,20.0
1410.58,4.0,21.0
1306.36,4.0,22.0
1191.03,4.0,23.0
1081.8,5.0,0.0
997.28,5.0,1.0
940.99,5.0,2.0
901.77,5.0,3.0
885.63,5.0,4.0
883.78,5.0,5.0
907.61,5.0,6.0
944.92,5.0,7.0
1013.17,5.0,8.0
1101.74,5.0,9.0
1161.44,5.0,10.0
1192.18,5.0,11.0
1210.84,5.0,12.0
1221.13,5.0,13.0
1232.44,5.0,14.0
1243.02,5.0,15.0
1255.67,5.0,16.0
1291.19,5.0,17.0
1327.29,5.0,18.0
1317.31,5.0,19.0
1301.27,5.0,20.0
1256.99,5.0,21.0
1179.18,5.0,22.0
1090.26,5.0,23.0
1002.39,6.0,0.0
937.18,6.0,1.0
894.36,6.0,2.0
868.49,6.0,3.0
856.57,6.0,4.0
859.13,6.0,5.0
881.1,6.0,6.0
913.81,6.0,7.0
971.54,6.0,8.0
1060.4,6.0,9.0
1129.57,6.0,10.0
1170.44,6.0,11.0
1206.25,6.0,12.0
1232.94,6.0,13.0
1237.15,6.0,14.0
1246.08,6.0,15.0
1267.3,6.0,16.0
1305.92,6.0,17.0
1349.69,6.0,18.0
1332.74,6.0,19.0
1320.01,6.0,20.0
1270.3,6.0,21.0
1179.02,6.0,22.0
1085.68,6.0,23.0
994.21,0.0,0.0
928.45,0.0,1.0
887.6,0.0,2.0
864.84,0.0,3.0
859.26,0.0,4.0
869.67,0.0,5.0
903.66,0.0,6.0
945.53,0.0,7.0
1013.14,0.0,8.0
1120.27,0.0,9.0
1208.58,0.0,10.0
1268.7,0.0,11.0
1308.91,0.0,12.0
1328.77,0.0,13.0
1345.85,0.0,14.0
1367.87,0.0,15.0
1396.94,0.0,16.0
1426.96,0.0,17.0
1458.41,0.0,18.0
1447.93,0.0,19.0
1446.75,0.0,20.0
1391.53,0.0,21.0
1280.4,0.0,22.0
1161.4,0.0,23.0
1064.91,1.0,0.0
1000.31,1.0,1.0
958.9,1.0,2.0
936.54,1.0,3.0
930.74,1.0,4.0
961.04,1.0,5.0
1046.39,1.0,6.0
1171.5,1.0,7.0
1277.48,1.0,8.0
1359.28,1.0,9.0
1418.53,1.0,10.0
1482.4,1.0,11.0
1559.86,1.0,12.0
1615.61,1.0,13.0
1687.1,1.0,14.0
1735.16,1.0,15.0
1767.96,1.0,16.0
1799.65,1.0,17.0
1817.89,1.0,18.0
1784.81,1.0,19.0
1750.45,1.0,20.0
1664.28,1.0,21.0
1516.35,1.0,22.0
1367.88,1.0,23.0
1237.61,2.0,0.0
1149.51,2.0,1.0
1088.38,2.0,2.0
1047.82,2.0,3.0
1031.01,2.0,4.0
1048.92,2.0,5.0
1121.56,2.0,6.0
1237.93,2.0,7.0
1330.02,2.0,8.0
1406.58,2.0,9.0
1466.82,2.0,10.0
1525.61,2.0,11.0
1603.17,2.0,12.0
1655.19,2.0,13.0
1694.33,2.0,14.0
1710.34,2.0,15.0
1719.51,2.0,16.0
1724.84,2.0,17.0
1725.65,2.0,18.0
1704.88,2.0,19.0
1687.66,2.0,20.0
1609.03,2.0,21.0
1476.29,2.0,22.0
1338.82,2.0,23.0
1214.64,3.0,0.0
1132.32,3.0,1.0
1079.98,3.0,2.0
1047.38,3.0,3.0
1037.87,3.0,4.0
1059.72,3.0,5.0
1134.78,3.0,6.0
1259.76,3.0,7.0
1357.93,3.0,8.0
1432.3,3.0,9.0
1491.85,3.0,10.0
1557.9,3.0,11.0
1621.4,3.0,12.0
1665.8,3.0,13.0
1710.14,3.0,14.0
1724.2,3.0,15.0
1727.69,3.0,16.0
1736.35,3.0,17.0
1750.29,3.0,18.0
1743.9,3.0,19.0
1735.99,3.0,20.0
1667.77,3.0,21.0
1546.32,3.0,22.0
1410.12,3.0,23.0
1289.45,4.0,0.0
1198.35,4.0,1.0
1133.73,4.0,2.0
1089.07,4.0,3.0
1064.3,4.0,4.0
1070.08,4.0,5.0
1131.07,4.0,6.0
1235.51,4.0,7.0
1314.08,4.0,8.0
1360.85,4.0,9.0
1376.9,4.0,10.0
1382.23,4.0,11.0
1386.35,4.0,12.0
1376.68,4.0,13.0
1371.27,4.0,14.0
1371.54,4.0,15.0
1374.88,4.0,16.0
1390.0,4.0,17.0
1397.12,4.0,18.0
1370.64,4.0,19.0
1362.38,4.0,20.0
1302.82,4.0,21.0
1207.12,4.0,22.0
1106.33,4.0,23.0
1008.94,5.0,0.0
934.77,5.0,1.0
888.83,5.0,2.0
861.96,5.0,3.0
850.92,5.0,4.0
855.53,5.0,5.0
887.99,5.0,6.0
937.05,5.0,7.0
1003.89,5.0,8.0
1074.79,5.0,9.0
1120.55,5.0,10.0
1142.41,5.0,11.0
1156.35,5.0,12.0
1157.53,5.0,13.0
1150.75,5.0,14.0
1147.18,5.0,15.0
1157.53,5.0,16.0
1190.45,5.0,17.0
1230.29,5.0,18.0
1237.38,5.0,19.0
1246.09,5.0,20.0
1192.49,5.0,21.0
1111.33,5.0,22.0
1020.33,5.0,23.0
937.26,6.0,0.0
880.36,6.0,1.0
841.85,6.0,2.0
819.9,6.0,3.0
811.35,6.0,4.0
818.02,6.0,5.0
841.83,6.0,6.0
878.92,6.0,7.0
941.13,6.0,8.0
1030.37,6.0,9.0
1097.6,6.0,10.0
1138.78,6.0,11.0
1163.01,6.0,12.0
1179.59,6.0,13.0
1181.78,6.0,14.0
1191.11,6.0,15.0
1211.34,6.0,16.0
1263.66,6.0,17.0
1314.48,6.0,18.0
1333.84,6.0,19.0
1341.56,6.0,20.0
1284.37,6.0,21.0
1186.39,6.0,22.0
1091.03,6.0,23.0
1011.89,0.0,0.0
961.48,0.0,1.0
929.74,0.0,2.0
914.19,0.0,3.0
916.67,0.0,4.0
948.87,0.0,5.0
1030.91,0.0,6.0
1161.5,0.0,7.0
1258.73,0.0,8.0
1318.49,0.0,9.0
1346.49,0.0,10.0
1367.26,0.0,11.0
1379.19,0.0,12.0
1382.0,0.0,13.0
1386.1,0.0,14.0
1381.62,0.0,15.0
1376.4,0.0,16.0
1378.47,0.0,17.0
1388.43,0.0,18.0
1381.32,0.0,19.0
1377.14,0.0,20.0
1299.44,0.0,21.0
1184.78,0.0,22.0
1070.22,0.0,23.0
975.79,1.0,0.0
915.89,1.0,1.0
880.34,1.0,2.0
861.7,1.0,3.0
861.55,1.0,4.0
894.31,1.0,5.0
980.12,1.0,6.0
1109.69,1.0,7.0
1198.34,1.0,8.0
1237.56,1.0,9.0
1243.94,1.0,10.0
1252.01,1.0,11.0
1260.13,1.0,12.0
1263.05,1.0,13.0
1263.99,1.0,14.0
1257.71,1.0,15.0
1256.31,1.0,16.0
1279.14,1.0,17.0
1317.17,1.0,18.0
1336.94,1.0,19.0
1344.0,1.0,20.0
1270.5,1.0,21.0
1163.63,1.0,22.0
1052.77,1.0,23.0
961.61,2.0,0.0
904.75,2.0,1.0
873.0,2.0,2.0
856.71,2.0,3.0
860.91,2.0,4.0
892.0,2.0,5.0
977.25,2.0,6.0
1112.7,2.0,7.0
1209.62,2.0,8.0
1255.07,2.0,9.0
1270.72,2.0,10.0
1283.24,2.0,11.0
1293.25,2.0,12.0
1299.88,2.0,13.0
1304.63,2.0,14.0
1307.45,2.0,15.0
1316.8,2.0,16.0
1338.97,2.0,17.0
1367.39,2.0,18.0
1386.07,2.0,19.0
1399.19,2.0,20.0
1330.65,2.0,21.0
1223.01,2.0,22.0
1111.93,2.0,23.0
1017.94,3.0,0.0
954.4,3.0,1.0
919.2,3.0,2.0
899.73,3.0,3.0
897.84,3.0,4.0
920.67,3.0,5.0
1002.68,3.0,6.0
1132.76,3.0,7.0
1224.68,3.0,8.0
1266.73,3.0,9.0
1292.67,3.0,10.0
1315.79,3.0,11.0
1344.53,3.0,12.0
1357.56,3.0,13.0
1378.03,3.0,14.0
1388.49,3.0,15.0
1391.31,3.0,16.0
1393.45,3.0,17.0
1411.86,3.0,18.0
1418.86,3.0,19.0
1408.09,3.0,20.0
1328.89,3.0,21.0
1220.34,3.0,22.0
1110.87,3.0,23.0
1019.9,4.0,0.0
958.42,4.0,1.0
918.14,4.0,2.0
895.72,4.0,3.0
892.38,4.0,4.0
918.44,4.0,5.0
995.81,4.0,6.0
1113.27,4.0,7.0
1206.19,4.0,8.0
1259.39,4.0,9.0
1283.39,4.0,10.0
1294.56,4.0,11.0
1293.97,4.0,12.0
1276.94,4.0,13.0
1261.89,4.0,14.0
1246.96,4.0,15.0
1235.55,4.0,16.0
1244.97,4.0,17.0
1274.83,4.0,18.0
1283.16,4.0,19.0
1289.39,4.0,20.0
1236.63,4.0,21.0
1149.96,4.0,22.0
1051.79,4.0,23.0
959.88,5.0,0.0
897.97,5.0,1.0
857.46,5.0,2.0
838.5,5.0,3.0
833.63,5.0,4.0
845.04,5.0,5.0
885.2,5.0,6.0
945.07,5.0,7.0
1021.62,5.0,8.0
1092.25,5.0,9.0
1120.91,5.0,10.0
1120.11,5.0,11.0
1111.5,5.0,12.0
1095.96,5.0,13.0
1077.18,5.0,14.0
1067.96,5.0,15.0
1078.97,5.0,16.0
1122.08,5.0,17.0
1174.75,5.0,18.0
1199.09,5.0,19.0
1219.29,5.0,20.0
1166.74,5.0,21.0
1090.04,5.0,22.0
1003.83,5.0,23.0
927.66,6.0,0.0
873.28,6.0,1.0
840.3,6.0,2.0
822.36,6.0,3.0
819.59,6.0,4.0
830.72,6.0,5.0
861.14,6.0,6.0
909.29,6.0,7.0
979.39,6.0,8.0
1059.05,6.0,9.0
1098.79,6.0,10.0
1105.53,6.0,11.0
1110.18,6.0,12.0
1115.33,6.0,13.0
1100.26,6.0,14.0
1087.91,6.0,15.0
1096.91,6.0,16.0
1147.3,6.0,17.0
1214.86,6.0,18.0
1245.31,6.0,19.0
1257.25,6.0,20.0
1189.52,6.0,21.0
1092.41,6.0,22.0
993.32,6.0,23.0
917.36,0.0,0.0
868.82,0.0,1.0
843.63,0.0,2.0
837.68,0.0,3.0
848.8,0.0,4.0
889.02,0.0,5.0
987.38,0.0,6.0
1136.23,0.0,7.0
1242.97,0.0,8.0
1283.53,0.0,9.0
1281.56,0.0,10.0
1279.08,0.0,11.0
1276.14,0.0,12.0
1261.5,0.0,13.0
1251.95,0.0,14.0
1237.52,0.0,15.0
1233.38,0.0,16.0
1259.77,0.0,17.0
1312.69,0.0,18.0
1344.03,0.0,19.0
1347.06,0.0,20.0
1266.67,0.0,21.0
1158.54,0.0,22.0
1050.4,0.0,23.0
963.32,1.0,0.0
910.23,1.0,1.0
882.68,1.0,2.0
874.06,1.0,3.0
880.82,1.0,4.0
920.47,1.0,5.0
1018.62,1.0,6.0
1168.68,1.0,7.0
1272.4,1.0,8.0
1305.93,1.0,9.0
1304.05,1.0,10.0
1295.49,1.0,11.0
1292.39,1.0,12.0
1287.14,1.0,13.0
1283.68,1.0,14.0
1271.12,1.0,15.0
1268.36,1.0,16.0
1283.85,1.0,17.0
1323.2,1.0,18.0
1354.8,1.0,19.0
1367.4,1.0,20.0
1286.16,1.0,21.0
1174.63,1.0,22.0
1062.29,1.0,23.0
972.23,2.0,0.0
917.16,2.0,1.0
883.77,2.0,2.0
866.29,2.0,3.0
869.49,2.0,4.0
900.13,2.0,5.0
987.84,2.0,6.0
1126.55,2.0,7.0
1215.93,2.0,8.0
1253.7,2.0,9.0
1263.38,2.0,10.0
1279.34,2.0,11.0
1291.93,2.0,12.0
1303.46,2.0,13.0
1319.54,2.0,14.0
1326.0,2.0,15.0
1325.67,2.0,16.0
1338.86,2.0,17.0
1368.49,2.0,18.0
1382.52,2.0,19.0
1387.52,2.0,20.0
1308.48,2.0,21.0
1197.61,2.0,22.0
1085.15,2.0,23.0
993.29,3.0,0.0
931.46,3.0,1.0
897.23,3.0,2.0
880.52,3.0,3.0
878.72,3.0,4.0
904.73,3.0,5.0
989.53,3.0,6.0
1122.9,3.0,7.0
1212.48,3.0,8.0
1256.98,3.0,9.0
1278.9,3.0,10.0
1309.42,3.0,11.0
1337.68,3.0,12.0
1348.7,3.0,13.0
1368.36,3.0,14.0
1376.34,3.0,15.0
1377.58,3.0,16.0
1386.81,3.0,17.0
1403.91,3.0,18.0
1426.44,3.0,19.0
1429.59,3.0,20.0
1350.2,3.0,21.0
1244.58,3.0,22.0
1127.7,3.0,23.0
1028.65,4.0,0.0
959.95,4.0,1.0
916.57,4.0,2.0
893.04,4.0,3.0
885.95,4.0,4.0
909.09,4.0,5.0
986.22,4.0,6.0
1104.73,4.0,7.0
1195.64,4.0,8.0
1250.94,4.0,9.0
1276.96,4.0,10.0
1300.28,4.0,11.0
1312.28,4.0,12.0
1325.01,4.0,13.0
1337.95,4.0,14.0
1349.47,4.0,15.0
1353.22,4.0,16.0
1359.93,4.0,17.0
1362.29,4.0,18.0
1361.6,4.0,19.0
1357.78,4.0,20.0
1285.68,4.0,21.0
1196.22,4.0,22.0
1096.35,4.0,23.0
1001.55,5.0,0.0
930.55,5.0,1.0
887.97,5.0,2.0
862.98,5.0,3.0
852.67,5.0,4.0
860.02,5.0,5.0
894.21,5.0,6.0
950.55,5.0,7.0
1021.65,5.0,8.0
1101.91,5.0,9.0
1152.06,5.0,10.0
1172.87,5.0,11.0
1176.25,5.0,12.0
1165.4,5.0,13.0
1156.23,5.0,14.0
1166.87,5.0,15.0
1191.11,5.0,16.0
1231.74,5.0,17.0
1270.07,5.0,18.0
1297.34,5.0,19.0
1302.59,5.0,20.0
1241.58,5.0,21.0
1162.24,5.0,22.0
1076.95,5.0,23.0
994.59,6.0,0.0
934.35,6.0,1.0
899.8,6.0,2.0
873.68,6.0,3.0
862.97,6.0,4.0
865.72,6.0,5.0
891.82,6.0,6.0
930.15,6.0,7.0
994.69,6.0,8.0
1092.08,6.0,9.0
1168.1,6.0,10.0
1216.55,6.0,11.0
1252.46,6.0,12.0
1276.56,6.0,13.0
1279.43,6.0,14.0
1283.0,6.0,15.0
1296.41,6.0,16.0
1329.4,6.0,17.0
1380.28,6.0,18.0
1418.07,6.0,19.0
1428.56,6.0,20.0
1356.81,6.0,21.0
1261.56,6.0,22.0
1162.46,6.0,23.0
1076.5,0.0,0.0
1014.5,0.0,1.0
979.44,0.0,2.0
960.53,0.0,3.0
962.77,0.0,4.0
992.51,0.0,5.0
1074.14,0.0,6.0
1217.96,0.0,7.0
1331.59,0.0,8.0
1406.95,0.0,9.0
1454.09,0.0,10.0
1496.94,0.0,11.0
1534.88,0.0,12.0
1550.5,0.0,13.0
1561.3,0.0,14.0
1567.6,0.0,15.0
1566.18,0.0,16.0
1575.53,0.0,17.0
1596.35,0.0,18.0
1609.9,0.0,19.0
1601.37,0.0,20.0
1509.21,0.0,21.0
1384.73,0.0,22.0
1257.5,0.0,23.0
1145.36,1.0,0.0
1067.29,1.0,1.0
